id,date,lat,lon,taxon,common_name,user
276628154,2025-04-26,37.4340027778,-122.0821194444,Pyrobombus,,woolybear
276620403,2025-04-29,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
276591749,2025-04-20,37.9357719044,-121.8549970654,Apis mellifera,Western Honey Bee,vhongkong
276523659,2025-04-26,37.4342777932,-122.0897104569,Pyrobombus,,slunky
276513825,2025-04-28,37.4259891399,-121.92460532,Apis mellifera,Western Honey Bee,truthseqr
276513824,2025-04-28,37.4259755,-121.92461298,Bombus melanopygus,Black-tailed Bumble Bee,truthseqr
276513823,2025-04-28,37.42595733,-121.9246232,Apis mellifera,Western Honey Bee,truthseqr
276513819,2025-04-28,37.4258559,-121.92473011,Bombus melanopygus,Black-tailed Bumble Bee,truthseqr
276513818,2025-04-28,37.42585504,-121.92473196,Bombus melanopygus,Black-tailed Bumble Bee,truthseqr
276508951,2025-04-28,37.4267944801,-121.92608078,Bombus californicus,California Bumble Bee,truthseqr
276508929,2025-04-28,37.42729157,-121.92687282,Bombus californicus,California Bumble Bee,truthseqr
276501611,2025-04-28,37.2881035926,-122.0810147188,Bombus melanopygus,Black-tailed Bumble Bee,nancyasquith
276444451,2025-04-27,38.5404757401,-121.5002071238,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,antrozousamelia
276444435,2025-04-27,38.5407846203,-121.5002752237,Apis mellifera,Western Honey Bee,antrozousamelia
276441820,2025-04-28,37.7659802214,-122.2739255081,Bombus melanopygus,Black-tailed Bumble Bee,gslug
276439324,2025-04-28,38.0617779898,-122.1975759681,Bombus vosnesenskii,Yellow-faced Bumble Bee,jfurtado
276439298,2025-04-28,38.0632069531,-122.1999634202,Bombus vosnesenskii,Yellow-faced Bumble Bee,jfurtado
276438193,2025-04-28,37.8075881247,-122.2572075276,Apis mellifera,Western Honey Bee,ericcameron
276435322,2025-04-28,38.578009045,-121.4588384923,Bombus melanopygus,Black-tailed Bumble Bee,rmyoshihara
276431431,2025-04-28,38.578009045,-121.4588384923,Xylocopa sonorina,Valley Carpenter Bee,rmyoshihara
276426282,2025-04-28,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
276424021,2025-04-28,37.7470583333,-122.1287,Bombus melanopygus,Black-tailed Bumble Bee,semirelicta
276410453,2025-04-28,37.0731666667,-121.9985277778,Apis mellifera,Western Honey Bee,patp1
276409194,2025-04-28,38.5320464681,-121.7609345909,Apis mellifera,Western Honey Bee,jacob_yousif
276390941,2025-04-26,37.131125,-121.3708566667,Apis mellifera,Western Honey Bee,dsacer
276377135,2025-04-28,36.9895718568,-122.0546964079,Apis mellifera,Western Honey Bee,imparker
276374793,2025-04-28,38.5474721631,-121.7815038964,Xylocopa sonorina,Valley Carpenter Bee,sophsipstea
276371890,2025-04-28,38.5481033333,-121.4311533333,Xylocopa sonorina,Valley Carpenter Bee,tamarackpine
276369075,2025-04-28,37.7878165298,-122.4818788919,Pyrobombus,,zaf2103
276369063,2025-04-28,37.7877610307,-122.4816671547,Bombus vosnesenskii,Yellow-faced Bumble Bee,zaf2103
276368964,2025-04-28,37.7883891197,-122.4821556352,Pyrobombus,,zaf2103
276363141,2025-04-28,36.97563,-122.0552583333,Bombus melanopygus,Black-tailed Bumble Bee,ava-n
276362999,2025-04-28,36.95982,-122.0255138333,Bombus vosnesenskii,Yellow-faced Bumble Bee,summerwake
276353494,2025-04-25,37.4054966667,-121.953995,Bombus vosnesenskii,Yellow-faced Bumble Bee,nataliejagoda
276351147,2025-04-25,37.4047133333,-121.953575,Pyrobombus,,nataliejagoda
276347830,2025-04-27,37.1894777778,-121.8062583333,Apis mellifera,Western Honey Bee,patp1
276347032,2025-04-28,37.5325506,-122.2631628997,Apis mellifera,Western Honey Bee,twsummer
276344079,2025-04-28,37.92362,-122.016975,Pyrobombus,,helianthus_annika
276338271,2025-04-26,37.1863716667,-121.3760133333,Apis mellifera,Western Honey Bee,adoherty8a
276332256,2025-04-27,37.6826527778,-122.4946111111,Bombus vosnesenskii,Yellow-faced Bumble Bee,ryanpeace
276326829,2025-04-28,38.0247099997,-122.0965276997,Apis mellifera,Western Honey Bee,tyno
276322175,2025-04-25,37.4577783256,-122.1071427366,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
276319609,2025-04-25,37.4577783256,-122.1071427366,Pyrobombus,,melbar2022
276315630,2025-04-25,37.4577783256,-122.1071427366,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
276296181,2025-04-25,37.4577783256,-122.1071427366,Pyrobombus,,melbar2022
276292352,2025-04-25,37.4577783256,-122.1071427366,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
276291121,2025-04-25,37.4577783256,-122.1071427366,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
276288878,2025-04-25,37.4577783256,-122.1071427366,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
276284667,2025-04-28,37.42758327,-121.92705844,Bombus vosnesenskii,Yellow-faced Bumble Bee,truthseqr
276284584,2025-04-28,37.4146601999,-121.9252484,Pyrobombus,,truthseqr
276284546,2025-04-28,37.4149426201,-121.92603186,Bombus melanopygus,Black-tailed Bumble Bee,truthseqr
276284529,2025-04-28,37.41488298,-121.9260065,Apis mellifera,Western Honey Bee,truthseqr
276284526,2025-04-28,37.41475511,-121.92594381,Bombus melanopygus,Black-tailed Bumble Bee,truthseqr
276284523,2025-04-28,37.41445414,-121.92574398,Apis mellifera,Western Honey Bee,truthseqr
276283904,2025-04-25,37.4577783256,-122.1071427366,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
276282030,2025-04-25,37.4577783256,-122.1071427366,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
276280121,2025-04-27,37.7473630459,-122.5078827201,Pyrobombus,,sidparker
276279005,2025-04-28,37.3296100342,-121.9364578359,Apis mellifera,Western Honey Bee,merav
276277215,2025-04-28,37.8094966667,-122.1132888333,Bombus melanopygus,Black-tailed Bumble Bee,moraga4monarchs
276275721,2025-04-28,37.4092874799,-121.92305428,Pyrobombus,,truthseqr
276275719,2025-04-28,37.40890157,-121.9232124,Pyrobombus,,truthseqr
276275551,2025-04-28,37.40732042,-121.92259285,Pyrobombus,,truthseqr
276270802,2025-04-28,38.2471044392,-122.6770887908,Bombus melanopygus,Black-tailed Bumble Bee,dclump
276270787,2025-04-28,38.2791648169,-122.6167139199,Bombus melanopygus,Black-tailed Bumble Bee,dclump
276266883,2025-04-28,37.3584366667,-122.0404888333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,julie_sf
276266447,2025-04-28,36.9780422541,-122.0089235679,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,barbarab
276265010,2025-04-28,38.2205283333,-122.39498,Apis mellifera,Western Honey Bee,silveradojim
276263625,2025-04-28,37.9561,-122.5761033333,Apis mellifera,Western Honey Bee,bendutro
276262369,2025-04-28,38.55241115,-121.48483659,Xylocopa tabaniformis,Horse-fly Carpenter Bee,jeanne_rosebrock
276260981,2025-04-28,36.9883777778,-121.92215,Apis mellifera,Western Honey Bee,pikipek
276253714,2025-04-25,37.7649116699,-122.4391366667,Bombus vosnesenskii,Yellow-faced Bumble Bee,eagle_eyes_evan
276223314,2025-04-28,38.2515333333,-121.98282,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
276223148,2025-04-28,37.6751527834,-121.7858351951,Xylocopa sonorina,Valley Carpenter Bee,quinn22000
276221223,2025-04-28,38.2516633333,-121.98268,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
276220732,2025-04-28,37.7785646306,-122.1628702059,Xylocopa tabaniformis,Horse-fly Carpenter Bee,otter_t
276220041,2025-04-28,38.251625,-121.9825833333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
276219812,2025-04-28,37.7788937561,-122.1627857164,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,otter_t
276218040,2025-04-14,36.994545,-122.0653305,Bombus melanopygus,Black-tailed Bumble Bee,viirgome
276215757,2025-04-28,37.4448133333,-122.1381528333,Pyrobombus,,owlofme
276214701,2025-04-28,37.9835783333,-122.5051116667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,kthompson816
276212215,2025-04-28,37.5561756997,-122.2460300997,Pyrobombus,,twsummer
276208415,2025-04-28,37.5416671997,-122.2577407997,Pyrobombus,,twsummer
276193715,2025-04-28,37.8198666667,-121.7949966667,Melecta separata,,theresamartine
276188595,2025-04-28,37.5058633333,-122.4810116667,Apis mellifera,Western Honey Bee,rebeccafay
276178446,2025-04-28,37.1836666667,-121.9992133333,Bombus californicus,California Bumble Bee,nate_chamb
276157035,2025-04-26,38.0145349,-122.6143124,Bombus californicus,California Bumble Bee,olliecat
276151311,2025-04-28,37.7893001991,-122.1453791467,Bombus melanopygus,Black-tailed Bumble Bee,pmdenn
276133671,2025-04-28,37.968590261,-122.2697884727,Apis mellifera,Western Honey Bee,ouzel
276130765,2025-04-28,37.8565512903,-122.0777385705,Bombus californicus,California Bumble Bee,hfabian
276129271,2025-04-28,37.8725984,-122.2627226,Pyrobombus,,viktoriyag
276120514,2025-04-28,37.3063431694,-122.1880819004,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,avocat
276114684,2025-04-28,37.2992605696,-121.7676091715,Bombus melanopygus,Black-tailed Bumble Bee,columbidaeperson
276111543,2025-04-28,37.7355833333,-122.15747,Apis mellifera,Western Honey Bee,buggyv
276111517,2025-04-28,37.7356716667,-122.157465,Halictus tripartitus,Tripartite Sweat Bee,buggyv
276104803,2025-04-28,37.6292326721,-122.4684977812,Bombus melanopygus,Black-tailed Bumble Bee,cerendy
276104697,2025-04-28,37.7248602031,-121.6802978859,Bombus californicus,California Bumble Bee,cathartidae
276098300,2025-04-28,37.3871283333,-122.174055,Bombus melanopygus,Black-tailed Bumble Bee,moonjellyy
276096007,2025-04-28,37.9340915,-122.5352539,Bombus melanopygus,Black-tailed Bumble Bee,olliecat
276094577,2025-04-27,37.9340915,-122.5352539,Bombus melanopygus,Black-tailed Bumble Bee,olliecat
276090840,2025-04-25,38.5355177034,-121.7491812527,Bombus melanopygus,Black-tailed Bumble Bee,mbrownapplemoth
276090022,2025-04-28,36.9950416667,-122.0670471667,Halictus tripartitus,Tripartite Sweat Bee,elliekuskie
276089102,2025-04-28,36.9895698678,-122.0648206733,Bombus melanopygus,Black-tailed Bumble Bee,gracekellison2
276081084,2025-04-28,37.7524039997,-122.4708145,Bombus melanopygus,Black-tailed Bumble Bee,laurajc
276074388,2025-04-28,38.5411686916,-121.75279364,Apis mellifera,Western Honey Bee,vanessackt
276073646,2025-04-28,37.3869216667,-122.1740883333,Bombus melanopygus,Black-tailed Bumble Bee,moonjellyy
276072289,2025-04-28,37.0426445,-122.0362083333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,orenda3
276070647,2025-04-28,37.0426278333,-122.0362028333,Halictus tripartitus,Tripartite Sweat Bee,orenda3
276054120,2025-04-28,38.5458573608,-121.8494577156,Apis mellifera,Western Honey Bee,mefeldman
276047570,2025-04-28,36.9966616667,-122.0667638333,Xylocopa tabaniformis,Horse-fly Carpenter Bee,ava-n
276042561,2025-04-28,37.8425569916,-122.2517693415,Bombus vosnesenskii,Yellow-faced Bumble Bee,rosemary_h
276024877,2025-04-20,37.805675,-122.4539333333,Bombus sitkensis,Sitka Bumble Bee,yvea
276013885,2025-04-27,38.5317,-121.7609333333,Bombus vosnesenskii,Yellow-faced Bumble Bee,lialua
275994143,2025-04-28,37.77758,-122.2721416667,Xylocopa sonorina,Valley Carpenter Bee,tamara46846
275932095,2025-04-21,37.9762784578,-122.535108179,Apis mellifera,Western Honey Bee,joshuakam26
275919739,2025-04-27,38.2275171226,-122.4471867132,Bombus vosnesenskii,Yellow-faced Bumble Bee,direbecca
275919726,2025-04-27,38.3637506504,-122.6008993087,Bombus melanopygus,Black-tailed Bumble Bee,direbecca
275919683,2025-04-27,38.3644006532,-122.6019454382,Bombus melanopygus,Black-tailed Bumble Bee,direbecca
275913780,2025-04-27,37.1945083333,-121.8339216667,Bombus vosnesenskii,Yellow-faced Bumble Bee,ankygrrl63
275896969,2025-04-28,37.4090401637,-122.0262372841,Anthidium manicatum,European Woolcarder Bee,muddphoto
275876390,2025-04-28,37.3125267029,-121.9417114258,Apis mellifera,Western Honey Bee,colingregory
275874987,2025-04-25,37.8878244794,-121.9918289433,Bombus melanopygus,Black-tailed Bumble Bee,hfabian
275873649,2025-04-25,37.884722,-121.9956507,Bombus vosnesenskii,Yellow-faced Bumble Bee,hfabian
275843084,2025-04-27,37.9561198431,-121.8674731811,Bombus melanopygus,Black-tailed Bumble Bee,ouzel
275842046,2025-04-28,37.7162106654,-122.4478392899,Bombus melanopygus,Black-tailed Bumble Bee,rereboomsf
275822950,2025-04-28,37.7162106654,-122.4478392899,Pyrobombus,,rereboomsf
275711437,2025-04-27,37.5530527664,-122.0908784962,Apis mellifera,Western Honey Bee,chrisalises
275677900,2025-04-27,37.6193589814,-122.0024435372,Bombus rufocinctus,Red-belted Bumble Bee,kerstinfirmin
275397084,2025-04-27,38.4787620596,-121.5438647045,Apis mellifera,Western Honey Bee,antrozousamelia
275394665,2025-04-27,38.5535541485,-121.7812303101,Apis mellifera,Western Honey Bee,macmama
275378843,2025-04-27,37.6180008997,-122.0215402,Pyrobombus,,vultur-cadens
275376540,2025-04-27,37.9560314566,-121.864957568,Bombus vosnesenskii,Yellow-faced Bumble Bee,ouzel
275373705,2025-04-27,37.8634833333,-122.3037333333,Pyrobombus,,mikal
275370587,2025-04-19,37.2112833333,-121.7701333333,Bombus californicus,California Bumble Bee,lizsilva
275365892,2025-04-27,37.8705633333,-122.3201966667,Bombus melanopygus,Black-tailed Bumble Bee,mikal
275340317,2025-04-27,37.4424916667,-122.2866305556,Bombus vosnesenskii,Yellow-faced Bumble Bee,cjziems
275337103,2025-04-25,37.3697212636,-122.179069072,Bombus melanopygus,Black-tailed Bumble Bee,xen_is_zen
275332563,2025-04-27,37.71595,-122.4291083333,Bombus melanopygus,Black-tailed Bumble Bee,ericsimons
275332512,2025-04-27,37.7159783333,-122.42913,Bombus melanopygus,Black-tailed Bumble Bee,ericsimons
275325044,2025-04-27,38.0043664,-122.5548967,Apis mellifera,Western Honey Bee,bellegrace394
275324904,2025-04-27,37.7668383333,-122.4705533333,Apis mellifera,Western Honey Bee,steven_cincotta
275323893,2025-04-27,37.768355,-122.4721416667,Apis mellifera,Western Honey Bee,steven_cincotta
275315564,2025-04-27,38.0600013733,-122.5449981689,Bombus melanopygus,Black-tailed Bumble Bee,ambermace
275306165,2025-04-12,37.3508443471,-122.1608184118,Bombus melanopygus,Black-tailed Bumble Bee,garth_harwood
275303239,2025-04-26,37.7369533333,-122.4411916667,Apis mellifera,Western Honey Bee,jesscarvs9
275302985,2025-04-26,37.7369916667,-122.4412,Apis mellifera,Western Honey Bee,jesscarvs9
275302832,2025-04-26,37.73703,-122.441125,Apis mellifera,Western Honey Bee,jesscarvs9
275302781,2025-04-26,37.73698,-122.44123,Bombus melanopygus,Black-tailed Bumble Bee,jesscarvs9
275276910,2025-04-27,37.912475,-122.4919666667,Bombus vosnesenskii,Yellow-faced Bumble Bee,lgottlieb
275261190,2025-04-27,38.4553216667,-122.0097972167,Apis mellifera,Western Honey Bee,californiarowan
275254733,2025-04-27,37.703002093,-122.0999400209,Bombus melanopygus,Black-tailed Bumble Bee,mestewart
275254715,2025-04-27,37.7104788498,-122.0603221208,Pyrobombus,,mestewart
275254316,2025-04-27,38.403655,-122.82052,Bombus melanopygus,Black-tailed Bumble Bee,cmefford
275252282,2025-04-27,36.9525965426,-122.0574360207,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
275252275,2025-04-27,36.9525965426,-122.0574360207,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
275252273,2025-04-27,36.9525965426,-122.0574360207,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
275252192,2025-04-27,38.0496713889,-122.869465,Apis mellifera,Western Honey Bee,lg_meanders
275252018,2025-04-27,36.9526316667,-122.0570766667,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
275239424,2025-04-26,37.76228,-122.2395333333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
275239391,2025-04-26,37.7617944444,-122.2416277778,Xylocopa sonorina,Valley Carpenter Bee,hellabeenerd
275239388,2025-04-26,37.7598366667,-122.2431966667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
275239363,2025-04-26,37.7570083333,-122.239405,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
275239354,2025-04-26,37.7570083333,-122.2394055556,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
275239345,2025-04-26,37.7570083333,-122.239405,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
275239339,2025-04-26,37.7570083333,-122.2394055556,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
275239245,2025-04-26,37.757005,-122.23667,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
275239103,2025-04-26,37.7579533333,-122.2330816667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
275227320,2025-04-26,37.7586916667,-122.2292716667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
275227314,2025-04-26,37.7586916667,-122.2292716667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
275227134,2025-04-26,37.7609583333,-122.2254683333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
275201357,2025-04-27,37.1920083333,-121.8303616667,Bombus vosnesenskii,Yellow-faced Bumble Bee,ankygrrl63
275181733,2025-04-27,37.8672416667,-122.3098611111,Bombus vosnesenskii,Yellow-faced Bumble Bee,sennkestra
275174004,2025-04-27,38.2230916667,-122.6475666667,Bombus vosnesenskii,Yellow-faced Bumble Bee,katiebrammer22
275171542,2025-04-27,38.2228083333,-122.6474,Apis mellifera,Western Honey Bee,katiebrammer22
275152428,2025-04-27,37.5744334935,-122.1112249023,Bombus vosnesenskii,Yellow-faced Bumble Bee,sglider
275135457,2025-04-27,38.5471842405,-121.7513104716,Apis mellifera,Western Honey Bee,zoe44461
275131940,2025-04-27,38.4372633333,-122.7043833333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,emilyheaton
275131476,2025-04-27,38.5603722222,-121.6362166667,Apis mellifera,Western Honey Bee,emilyearthquake
275130459,2025-04-27,37.6824994572,-121.7974400148,Apis mellifera,Western Honey Bee,kajeffer
275128553,2025-04-27,37.7341116667,-122.4522783333,Apis mellifera,Western Honey Bee,dorothydesigns
275120738,2025-04-27,37.6824136802,-121.7975000301,Apis mellifera,Western Honey Bee,annbrown
275119630,2025-04-27,37.682425508,-121.7975043346,Apis mellifera,Western Honey Bee,annbrown
275093486,2025-04-17,37.8199407653,-121.9928430329,Bombus melanopygus,Black-tailed Bumble Bee,bradrumble
275093106,2025-04-17,37.8202180669,-121.9928097904,Bombus melanopygus,Black-tailed Bumble Bee,bradrumble
275070530,2025-04-27,37.8058801589,-122.258217066,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,ericcameron
275047843,2025-04-27,37.9258116667,-122.5172883333,Apis mellifera,Western Honey Bee,lgottlieb
275045252,2025-03-27,37.5199131301,-122.2756205328,Apis mellifera,Western Honey Bee,majordomo
275030799,2025-04-27,37.5160257375,-121.8245148373,Apis mellifera,Western Honey Bee,claudia-cs
275028926,2025-04-27,37.9694733583,-122.2760181037,Bombus melanopygus,Black-tailed Bumble Bee,athenabraman24
274962224,2025-04-27,37.751640256,-122.4709707954,Apis mellifera,Western Honey Bee,iris61686
274954136,2025-04-27,37.8067957048,-122.2591774459,Apis mellifera,Western Honey Bee,egarfield
274916329,2025-04-27,37.8647055556,-122.3049361111,Bombus melanopygus,Black-tailed Bumble Bee,sennkestra
274916269,2025-04-27,38.2392807007,-122.6109161377,Apis mellifera,Western Honey Bee,lauralist
274890694,2025-04-26,37.2848916667,-121.9393555556,Bombus vosnesenskii,Yellow-faced Bumble Bee,patp1
274887710,2025-04-27,38.4211383333,-122.7055366667,Apis mellifera,Western Honey Bee,lilkimchee98
274885640,2025-04-26,37.2826694444,-121.9423,Apis mellifera,Western Honey Bee,patp1
274882240,2025-04-26,37.8796357541,-122.2217674926,Bombus californicus,California Bumble Bee,meganswan
274823167,2025-04-21,37.9762072729,-122.5350254,Apis mellifera,Western Honey Bee,luccamoore
274821044,2025-04-25,37.9752383333,-122.5354616667,Apis mellifera,Western Honey Bee,luccamoore
274806796,2025-04-27,37.3402067741,-121.9659595769,Xylocopa sonorina,Valley Carpenter Bee,clarityinnature
274504048,2025-04-26,37.4467947529,-122.0201095928,Pyrobombus,,truthseqr
274504028,2025-04-26,37.5450749183,-122.1818715666,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,truthseqr
274504010,2025-04-26,37.4163166494,-122.1558176106,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,truthseqr
274503980,2025-04-26,37.5140906832,-122.1151286237,Pyrobombus,,truthseqr
274464324,2025-04-26,38.560464704,-121.3912599572,Bombus melanopygus,Black-tailed Bumble Bee,antrozousamelia
274436742,2025-04-26,37.178345,-121.8194666667,Apis mellifera,Western Honey Bee,lki2
274412664,2025-04-25,37.4577783256,-122.1071427366,Bombus rufocinctus,Red-belted Bumble Bee,melbar2022
274406498,2025-04-26,38.3940383998,-121.9415339828,Bombus melanopygus,Black-tailed Bumble Bee,matthew286
274401805,2025-04-25,37.4577783256,-122.1071427366,Bombus rufocinctus,Red-belted Bumble Bee,melbar2022
274398503,2025-04-26,37.8681903,-122.5263621997,Apis mellifera,Western Honey Bee,twsummer
274392859,2025-04-26,37.9732191009,-122.2655944371,Bombus californicus,California Bumble Bee,wildcatdogs
274383196,2025-04-26,37.28447,-122.0763555,Bombus melanopygus,Black-tailed Bumble Bee,hannahchase
274373030,2025-04-26,37.7973168437,-122.454469402,Bombus melanopygus,Black-tailed Bumble Bee,zaf2103
274372941,2025-04-26,37.7982200751,-122.4806736424,Bombus melanopygus,Black-tailed Bumble Bee,zaf2103
274372937,2025-04-26,37.7984447325,-122.4805341676,Bombus melanopygus,Black-tailed Bumble Bee,zaf2103
274372931,2025-04-26,37.7986739529,-122.4802713111,Bombus melanopygus,Black-tailed Bumble Bee,zaf2103
274372900,2025-04-26,37.7979604225,-122.4804817263,Bombus melanopygus,Black-tailed Bumble Bee,zaf2103
274372889,2025-04-26,37.7978494544,-122.4800367449,Bombus vosnesenskii,Yellow-faced Bumble Bee,zaf2103
274372853,2025-04-26,37.7975779131,-122.4797480746,Bombus melanopygus,Black-tailed Bumble Bee,zaf2103
274372851,2025-04-26,37.7976244151,-122.4799293984,Bombus melanopygus,Black-tailed Bumble Bee,zaf2103
274353876,2025-04-26,37.7720676793,-121.9755346701,Bombus vosnesenskii,Yellow-faced Bumble Bee,entomologywest
274343384,2025-04-26,37.806645,-122.259095,Andrena auricoma,Golden-haired Miner Bee,damontighe
274342219,2025-04-26,37.8066616667,-122.259095,Andrena auricoma,Golden-haired Miner Bee,damontighe
274334924,2025-04-26,38.3651300953,-122.5179534227,Bombus melanopygus,Black-tailed Bumble Bee,kestrel
274323084,2025-04-26,37.78095,-122.5118866667,Bombus vosnesenskii,Yellow-faced Bumble Bee,lorena394
274311624,2025-04-26,38.2470666667,-122.1669916667,Bombus melanopygus,Black-tailed Bumble Bee,silveradojim
274299686,2025-04-26,38.578009045,-121.4588384923,Bombus melanopygus,Black-tailed Bumble Bee,rmyoshihara
274283808,2025-04-26,37.4637887875,-122.2839944065,Bombus californicus,California Bumble Bee,katherinescott1
274282692,2025-04-15,37.7239939801,-122.4786274749,Bombus melanopygus,Black-tailed Bumble Bee,katrinamccollough
274282681,2025-04-08,37.7239939801,-122.4786274749,Bombus melanopygus,Black-tailed Bumble Bee,katrinamccollough
274282680,2025-04-08,37.7239939801,-122.4786274749,Bombus melanopygus,Black-tailed Bumble Bee,katrinamccollough
274276511,2025-04-06,37.9057476867,-122.3095081486,Apis mellifera,Western Honey Bee,butterfly_oclock
274270593,2025-04-26,38.0084388833,-122.4896383333,Bombus melanopygus,Black-tailed Bumble Bee,rljcal
274270062,2025-04-26,37.991355,-122.1312861667,Apis mellifera,Western Honey Bee,breriveros
274262027,2025-04-26,36.9781638889,-122.009025,Apis mellifera,Western Honey Bee,barbarab
274257243,2025-04-26,37.8079116667,-122.2528,Apis mellifera,Western Honey Bee,rgaston5
274254012,2025-04-26,37.8088083333,-122.2505305556,Apis mellifera,Western Honey Bee,tinaboville
274252833,2025-04-26,37.7125678572,-122.1314982458,Bombus melanopygus,Black-tailed Bumble Bee,mestewart
274251207,2025-04-26,37.7683383333,-122.4721366667,Apis mellifera,Western Honey Bee,steven_cincotta
274250323,2025-04-26,38.010375,-122.491395,Bombus vosnesenskii,Yellow-faced Bumble Bee,rljcal
274245796,2025-04-26,37.4286383333,-122.1742466667,Bombus melanopygus,Black-tailed Bumble Bee,lgottlieb
274244522,2025-04-26,38.0093027833,-122.49173,Bombus melanopygus,Black-tailed Bumble Bee,rljcal
274241365,2025-04-26,38.2471783333,-122.16713,Bombus melanopygus,Black-tailed Bumble Bee,monkeymom2020
274237499,2025-04-26,38.5627926,-121.7132657,Apis mellifera,Western Honey Bee,charlotte333
274230563,2025-04-26,37.5597716667,-122.3118366667,Bombus vosnesenskii,Yellow-faced Bumble Bee,moonjellyy
274230052,2025-04-26,37.6283368758,-122.0347830496,Bombus melanopygus,Black-tailed Bumble Bee,kenzy1759
274226752,2025-04-26,37.2982250751,-121.9317214742,Apis mellifera,Western Honey Bee,dwstory
274226464,2025-04-26,37.628975,-122.0371028333,Apis mellifera,Western Honey Bee,kenzy1759
274225469,2025-04-26,37.9972098212,-122.2060174586,Bombus vosnesenskii,Yellow-faced Bumble Bee,alicecaste
274218507,2025-04-26,37.88609921,-122.29798853,Bombus vosnesenskii,Yellow-faced Bumble Bee,damiano
274213993,2025-04-25,37.1401506356,-122.3248696157,Bombus melanopygus,Black-tailed Bumble Bee,elliekuskie
274211076,2025-04-25,37.1399798612,-122.324472689,Bombus vosnesenskii,Yellow-faced Bumble Bee,elliekuskie
274208060,2025-04-26,37.74265,-122.4287033333,Bombus vosnesenskii,Yellow-faced Bumble Bee,sidhough
274207346,2025-04-26,37.2402435239,-121.9126335821,Apis mellifera,Western Honey Bee,gbg5
274207287,2025-03-17,37.3463375416,-121.9547285149,Apis mellifera,Western Honey Bee,leah645
274206936,2025-04-26,37.4323864598,-122.0845534027,Bombus melanopygus,Black-tailed Bumble Bee,jkehoe
274204438,2025-04-26,37.5462333333,-122.29802,Apis mellifera,Western Honey Bee,rocksand2134
274202272,2025-04-26,37.5461916667,-122.2980116667,Bombus vosnesenskii,Yellow-faced Bumble Bee,rocksand2134
274201761,2025-04-26,37.5461583333,-122.299095,Apis mellifera,Western Honey Bee,rocksand2134
274199012,2025-04-26,38.2921194444,-122.5204861111,Bombus melanopygus,Black-tailed Bumble Bee,wildmare64
274197012,2025-04-26,38.51878,-121.6908033333,Apis mellifera,Western Honey Bee,pepperjackb
274186265,2025-04-26,37.4673976826,-122.2812050778,Bombus vosnesenskii,Yellow-faced Bumble Bee,barry_thomson
274162381,2025-04-26,37.7676055556,-122.4417027778,Apis mellifera,Western Honey Bee,kaz30
274158841,2025-04-25,37.4684881722,-122.2808684477,Bombus vosnesenskii,Yellow-faced Bumble Bee,leslie_flint
274139352,2025-04-26,37.896705,-122.2879783333,Bombus vosnesenskii,Yellow-faced Bumble Bee,haconra
